işitilir,ايشديلور
işitilmemiş,اشيدلمامش
işitmek,اشتمك
işitmek,اشيتمك
işitmez,ايشتمز
işittiği halde,اشيتديكى حالده
işkembe,اشكنبه
işkenbe,اشكنبه
işlek,اشلك
işleklik,اشلكلك
işleme,ايشلمه
işlemek,ايشلمك
işletmek,ايشلتمك
işrîn,عشرين
işsiz durmak,اشسزطورمق
işsiz,اشسز
işsiz,ايشسز
işsizlik,اشسزلك
işte bu sebepten,اشته بوسببدن
işte,استه
işte,اشته
işten kaçmak,ايشدن قاچمق
iştigâl etmek,اشتغال ا
iştihâ (iştah),اشتها
iştihâlık,اشتهالق
iştihâr,اشتهار
iştikâ etmek,اشتكا ا
iştikâk,اشتقاق
iştirâ etmek,اشترا ا
iştirâ,اشترا
iştirâk,اشتراك
iştirâken,اشتراكاً
iştiyâk etmek,اشتياق ا
iştiyâk çekmek,اشتياق چكمك
iştiyâk,اشتياق
işâret etmek,اشارت ا
işâret koymak,اشارت قومق
işâret olmak,اشارت او
işâret,اشارت
işçi yamağı,اشجى يماغى
işçi,ايشجى
işçilik,ايشجيلك
jengâr,ژنكار
jurnal,ژورنال
kab,قاب
kaba adam,قبا ادم
kaba et,قبا ات
kaba halk,قباخلق
kaba kumluk,قباقوملق
kaba lakırdı,قبالقردى
kaba resim,قبارسم
kaba şerid,قبا شريد
kaba,قبا
kabaca resm etmek,قباجه رسم ا
kabaca tamîr etmek,قباجه تعميرا
kabaca tarîf etmek,قباجه تعريف ا
kabaca tarîf,قباجه تعريف
kabaca,قباجه
kabadayılık etmek,قبادايلق ا
kabahatsiz,قباحتسز
kabak,فباق
kabak,قباق
kabarcık,قبارجق
kabarma,قبارمه
kabarmak,قبارمق
kabartma,قبارتمه
kabartmak,قبارتمق
kable'l-vukû' haber vermek,قبل الوقوع خبرويرمك
kable'l-vukû' hissetmek,قبل الوقوع حس ا
kabr,قبر
kabristan,قبرستان
kabuk,قابوق
kabuk,قبوق
kabuklanmak,قبوقلنمق
kabuklu sümüklü böcek,قبوقلوسموكلوبوجك
kabuksuz sümüklü böcek,قبواسزسموكلوبوجك
kabuktan çıkarmak,قبوقدن چيقارمق
kaburga,قبورغه
kabuğundan çıkarmak,قبوغندن چيقارمق
kabuğunu soymak,قبوغنى صويمق
kabz etmek,قبض ا
kabz,قبض
kabza,قبضه
kabâhat arkadaşı,قباحت ارقه داشى
kabâhat bulmak,قباحت بولمق
kabâhat etmek,قباحت ا
kabâhat sahibi,قباحت صاحبى
kabâhat,قباحت
kabâhatli bulmak,قباحتلوبولمق
kabâhatli,قباحتلو
kabâhatsiz,قباحتسز
kabâhatsizlik,قباحتسزلق
kabâil,قبائل
kabîh,قبيح
kabîle,قبيله
kabûl eder,قبول ايدر
kabûl etmek,قبول
kabûl etmek,قبول ا
kabûl etmemek,قبول ايتمامك
kabûl etmez,قبول ايتمز
kabûl u imtisâl,قبول وامتثال
kabûl,قبول
kadar,قدر
kadd,قد
kadeh,قدح
kadem,قدم
kader,قدر
kadh etmek,قدح ا
kadh,قدح
kadife,قطيفه
kadr,قدر
kadrini bilmek,قدرينى بلمك
kadrini inkâr etmek,قدرينى انكارا
kadîm,قديم
kadîr,قدير
kadı,قاضى
kadın,قدين
kafa kurdurmak,قفاقوردرمق
kafa kurmak,قفاقورمق
kafa,قفا
kafes,قفس
kahr etmek,قهرا
kaht,قحط
kahvaltı,قهوالتى
kahve kaşığı,قهوه قاشغى
kahve,قهوه
kahverengi,قهوه رنكى
kakma,قاقمه
kakmak,قاقمق
kaknus,ققنس
kaknûs,ققنوس
kakış,قاقش
kal' etmek,قلع ا
kal'a bedeni,قلعگ بدنى
kal'a dîvârı,قلعه ديوارى
kal'a,قلعه
kal'e,قلعه
kalabalık etmek,غلبه لق ا
kalabalık,غلبه لق
kalabalık,قلبالق
kalabalık,پك صيقلق غلبه لق
kalafat etmek,قلفا ط ا
kalafat,قلفاط
kalafata yatırmak,قلفاطه ياترمق
kalan,قالان
kalay,قلاى
kalaylamak,قلايلمق
kalb etmek,قلب ا
kalb,قلب
kalbe rikkat getirmek,قلبه رقت كتورمك
kalbe te'sîr etmek,قلبه تأثيرا
kalbine rikkat getirmek,قلبنه رقت كتورمك
kalbur,قالبور
kalburdan geçirmek,قالبوردن كچورمك
kalburlamak,قالبورلمق
kaldırmak,قالدرمق
kaldırmak,قلادرمق
kaldırım,قالدرم
kaldırım,قالدريم
kaldırıp istif etmek,قالدروب استيف ا
kaldırış,قالدرش
kale duvarı,قلعه ديوارى
kale yapmak,قلعه ياپمق
kale,قلعه
kalede mevcûd olan asker,قلعه ده موجود اولان عسكر
kalem açmak,قلم اچمق
kalem aşısı,قلم اشيسى
kalem traşcı,قلمتراشجى
kalem yontmak,قلم يونتمق
kalem,قلم
kalemden yetiştirmek,قلمدن يتشدرمك
kalemdân,قلمدان
kaleme almak,قلمه المق
kalemtraş,قلمتراش
kalemtıraş,قلمتراش
kalfa,قالفه
kalk bakalım,قالق بقالم
kalkan,قالقان
kalkan,قلقان
kalkanbalığı,قالقان بالغى
kalkmak,قالقمق
kalkmış,قالقمش
kalkışmak,قالقشمق
kalkışış,قالقشش
kalma,قالمه
kalmak,قالمق
kalmamak,قالمامق
kalmayıp hemen okumak,قالميوب همان اوقومق
kalp,قالپ
kalp,قلب
kalpak,قلپاق
kalpazan,قالپزن
kalpte olanını serbestçe izhâr etmek,قلبده اولاننى سر بستجه اظهارا
kalyeta,قاليته
kalyon,قاليون
kalyoncu neferi,قاليونجى نفرى
kalyoncu,قليونجى
kalça,قالچه
kalîl,قليل
kalın kot,قالنقوت
kalın,قالين
kalınlaşmak,قالينلشمق
kalınlaştırmak,قالينلشدرمق
kalıp yapmak,قالب ياپمق
kalıp,قالب
kalıp,قالپ
kalış,قالش
kama,قامه
kamara üstü,قامره اوستى
kamara,قامره
kamaştırmak,قماشدرمق
kamer,قمر
kamçı,قامچى
kamçılamak,قامچيلمق
kamîs,قميص
kamış,قامش
kan almak,قان المق
kan,قان
kanaatkârâne,قناعتكارانه
kanaatçi,قناعتجى
kanad üstünde durmak,قناداوستنده دورمق
kanad,قناد
kanadını kırmak,قنادينى قيرمق
kanamak,قانامق
kanape,قناپه
kanarya,قناريه
kanat,قناد
kanbiyo,قانبيو
kanbur olmak,قانبور او
kanbur,قانبور
kanburluk,قانورلق
kanca,قانجه
kancık,قانجق
kand,قند
kandîl donanması,قنديل دوننماسى
kandîl donatmak,قنديل دوناتمق
kandîl,قنديل
kandırmak,قاندرمق
kanepe,قناپه
kangal etmek,قنغال ا
kangal,قنغال
kangren,قانغرينه
kangı,قنغى
kanlı ishâl,قانلو اسهال
kanlı kâtil,قانلوقاتل
kanlı,قانلو
kantar,قنطار
kantarma,قنطارمه
kanâat,قناعت
kanı soğumak,قانى صوغومق
kanına girmek,قاننه كيرمك
kap kacak,قاپ قچاق
kap,قاب
kap,قاپ
kapak,قپاق
kapaklı sepet,قپاقلوسپد
kapalı,قپالو
kapamak,قپامق
kapan,قپان
kapanmak,قپانمق
kapanık,قپانق
kapatmak,قپاتمق
kapağını kaldırmak,قپاغنى قالدرمق
kaplama,قاپلامه
kaplamak,قابلامق
kaplamak,قاپلامق
kaplan,قپلان
kaplanmış,قاپلنمش
kaplumbağa,قاپلو بغه
kaplıbağa,قاپلو بغه
kaplıca,قاپلوجه
kapmak,قاپمق
kapmaya bakmak,قاپمغه باقمق
kaptan,قپودان
kapudan paşa,قپودان پاشا
kapudane paşa,قپودانه پاشا
kapudanı deryâ,قپودان دريا
kapudân (kaptan),قپودان
kapudân,قپودان
kaput başlığı,قپوط باشلغى
kaput,قپوط
kapı altı,قپوالتى
kapı dehlizi,قپودهليزى
kapı dehlîzi,قپودهليزى
kapı eşiği,قپواشكى
kapı tokmağı,قپوطوقماغى
kapı vergisi,قپوويركوسى
kapı çalınması,قپوچالنمسى
kapı,قپو
kapıcı başı,قپوجى باشى
kapıcı evi,قپوجى اوى
kapıcı odası,قپوجى اوطه سى
kapıcı,قپوجى
kapıp salıvermek,قاپوب صاليويرمك
kar yağmak,قارياغمق
kar,قار
kara ağaç,قره اغاج
kara cümle,قره جمله
kara kurbağa,قره قوربغه
kara kuruş,قره غروش
kara kuş,قره قوش
kara kış,قره قيش
kara,قره
karabaş,قره باش
karabina,قرايينه
karabina,قره بينه
karaca eti,قراجه اتى
karaca yavrusu,قراجه ياوريسى
karaca,قراجه
karaciğer,قره جكر
karada,قره ده
karadan yedek ile çekmek,قره دن يدك ايله چكمك
karahumma,قره حما
karakol,فره غول
karakol,قره غول
karakol,قره قول
karakulak,قره قولاق
karakış,قره قيش
karalama,قره لمه
karalamak,قره لمق
karaman,قرمان
karanfil çiçeği,قرنفل چيچكى
karanfil,قرنفل
karanlık,قرانلق
karantina,قارنتينه
karantina,قرانتينه
karar vermek,قرارويرمك
karar,قرار
karardan ziyâde yemez içmez,قراردن زياده يمازايچمز
kararlaşmak,قرارلشمق
kararlaştırmak,قرارلاشدرمق
kararmak,قرارمق
kararsız,قرارسز
kararında,قرارنده
karasevda,قره سودا
karaya dökmek,قره يه دوكمك
karaya oturmak,قره يه اوطورمق
karaya oturmuş,قره يه اوطورمش
karaya oturtmak,قره يه اوطورتمق
karaya uğramak,قره يه اوغرامق
karaya uğratmak,قره يه اوغراتمق
karaya yaklaşmak,قره يه يقلاشمق
karaya çekmek,قره يه چكمك
karaya çıkarmak,قره يه چيقارمق
karaya çıkmak,قره يه چيقمق
karaya çıkmak,قره چيقمق
karaya,قره يه
karayel,قره يل
karfiça,قارفيچه
karga,قارغه
kargı,غرغى
kariyye,قريه
karların erimesi,قارلرك اريمسى
karn doyurur,قارن دويورر
karn,قارن
karn,قرن
karnabit,قرنابت
karnı üstünde sürünen hayvan,قارنى اوستنده سورنان حيوان
karnını doyurmak,قارننى دويورمق
karpuz,قارپوز
kartal,قرتال
kartopu,قارطوپى
kartuş,حارطوج
karz etmek,قرض ا
karz,قرض
karâbet,قرابت
karâr vermek,قرار ويرمك
karâr vermek,قرارويرمك
karâr,قرار
karârlarında,قرارلرنده
karârlaştırmak,قرار لشدرمق
karârlaştırmak,قرارلاشدرمق
karârını bulmuş,قرارينى بولمش
karîb olmak,قريب او
karîb,قريب
karîn,قرين
karı almak,قارى المق
karı kısmı,قارى قسمى
karı sesi,قارى سسى
karı,قارى
karılar,قاريلر
karın ağrısı,قارن اغريسى
karın ağrıtmak,قارن اغرتمق
karın karına,قارن قارنه
karın sürmesi,قرن سورمسى
karın,قارن
karın,قرن
karınca,قارنجه
karındaş (kardaş),قرنداش
karısı ölmüş adam,قاريسى اولمش ادم
karıya yakışır,قارى يه ياقشور
karış,قارش
karışlamak,قارشلامق
karışmak,قارشمق
karıştırmak,قارشدرمق
karıştırılma,قارشدرلمه
karışık etmek,قارشق ا
karışık şey,قارشق شى
karışık,قارشق
karışıklık çıkarmak,قارشقلق چيقارمق
karışıklık,قارشقلق
karışış,قارشش
karşı durmak,قارشى دورمق
karşı gitmek,قارشوكتمك
karşı gitmek,قارشى كتمك
karşı göndermek,قارشى كوندرمك
karşı konulmaz,قارشى قونلمز
karşı koymak,قارشوقومق
karşı koymak,قارشى قومق
karşı tayîn etmek,قارشى تعيين ا
karşı,قارشى
karşılık olmak,قارشيلق او
karşılık saymak,قارشيلق صايمق
karşılık tutmak,قارشيلق طوتمق
karşılık,قارشيلق
karşılıklı olarak töhmet isnâd etmek,قارشيلقواوله رق تهمت اسنادا
karşılığını etmek,قارشيلغنى ا
karşısına,قارشيسنه
karşısında,قارشيسنده
kasaba,قصبه
kasd etmek,قصدا
kasd,قصد
kasden,قصداً
kasdî,قصدى
kasdından dönmez,قصدندن دونمز
kasmak,قاصمق
kasr-ı yed etmek,قصريدا
kasr,قصر
kassem etmek,قسم ا
kassâb (kasap),قصاب
kasâvet etmek,فساوت ا
kasâvet etmek,قساوت ا
kasâvet çekmek,قساوت چكمك
kasâvet,فساوت
kasâvet,قساوت
kasâvet,قصاوت
kasîde,قصيده
kasîr-ül-basar,قصيرالبصر
kasık yarığı,قاصق ياريغى
kasık,قاصق
kasılı,قاصيلو
kasırga,قصرغه
kat kat etmek,قات قات ا
kat kat olmak,قات قات او
kat kat,قات قات
kat' etmek,قطع ا
kat'-i ümîd etmek,قطع اميدا
kat',قطع
kat'en ve kâtibeten,قطعاً وقاطبة
kat'i mükâfî,قطع مكافى
kat'i nâkıs,قطع ناقص
kat'i-zâid,قطع زائد
kat'â,قطعا
kat'î,قطعى
kat'ı alâka etmek,قطع علاقه ا
kat'ı-nâkıs,قطع ناقص
kat,قات
katalomba,پنطالومبه
katar,قطار
kati,قتى
katl etmek,قتل ا
katl olunmuş,قتل اولنمش
katl-i nefs-i bi-gayr-i hakk,قتل نفس بغيرحق
katl-i âmm,قتل عام
katl,قتل
katletmek,قتل ا
katlolunmak,قتل اولنمق
katlî helâl olan,قتلى حلال اولان
katma,قاتمه
katmak,قاتمق
katolik,قتولك
katoliklerin badarakı,قتوليكلرك بادراقى
katran,قتران
katı,قتى
katık,قاتق
katılaşmak,قتيلاشمق
katılaştırmak,قتيلاشدرمق
katılık,قتيلق
katır,قاطر
katırcı,قاطرجى
katışma,قاتشمه
katışmak,قاتشمق
kav çakmak,قاوچاقمق
kav çakmağı,قاوچقماغى
kav,قاو
kavak ağacı,قواق اغاجى
kavak,قواق
kavalir,قوالير
kavanoz,قوانوس
kavanoza basmak,قوانوسه باصمق
kavata,قواته
kavga etmek,غوغا ا
kavga,غوغا
kavi,قوى
kavilya,قويليه
kaviyyen beyân etmek,قوياً بيان ا
kavl etmek,قول ا
kavl-i sahîh olmak,قول صحيح او
kavl,قول
kavlen ihâfe,قولاًاخافه
kavliyyât,قوليات
kavm,قوم
kavramak,قاورامق
kavrulmak,قاورلمق
kavs-i kuzah,قوس قزح
kavs,قوس
kavun,قاون
kavurmak,قاورمق
kavuşmak,قاوشمق
kavvas,قواص
kavvâl,قوال
kavî,قوى
kavîleştirmek,قويلشدرمك
kavîlik,قويلك
kay etmek,قى ا
kay getirmek,قى كتورمك
kay,قى
kaya parçası,قياپارچه سى
kaya,قيا
kayalar,قيالر
kayalık,قيالق
kayar,قيار
kayaya çatmak,قيايه چاتمق
kaybetmek,غائب ا
kayd etmek,قيدا
kayd,قيد
kaydetmek,قيدا
kaydsız,قيدسز
kaydırmak,قايدرمق
kaygana,قيغنه
kayma,قايمه
kaymak,قايمق
kaymağını almak,قايمغنى المق
kayn ağacı,قاين اغاجى
kayn-ata,قاين اتا
kayn,قاين
kaynak yeri,قايناق يرى
kaynak,قايناق
kaynama,قاينامه
kaynamak,قاينامق
kaynamak,قينامق
kaynana,قاين انا
kaynar su yarası,قاينار صوياره سى
kaynatmak,قايناتمق
kaynzâde,قاينزاده
kaypak,قيپاخ
kayy etmek,قى ا
kayy getirmek,قى كتورمك
kayy,قى
kayıdsız,قيدسز
kayık,قايق
kayıkçı,قايقجى
kayılacak yer,قايله جق ير
kayın ağacı,قاين اغاجى
kayısı,قيسى
kayıtsız,قيد سز
kayıtsızlık,قيد سزلق
kayıtsızlık,قيدسزلق
kayış,قايش
kayışlarını çekmek,قايشلرينى چكمك
kaz ayaklı,قازاياقلو
kaz palazı,قازپلازى
kaz,قاز
kazan,قزغان
kazancı,قزغانجى
kazanmak,قزانمق
kazanç,قزانج
kazanılacak şey,قزانله جق شى
kazanılan şey,قزانلان شى
kazaya uğramak,قصايه اوغرامق
kazaya uğramış,قضايه اوغرامش
kazaya uğratmak,قضايه اوغراتمق
kazf,قذف
kazgan (kazan),قزغان
kazgan,قزغان
kaziyye,قضيه
kazma nehir,قازمه نهر
kazma,قازمه
kazmak,قازمق
kazâ ile,قضا ايله
kazâ,قضا
kazârâ,قضارا
kazâya uğramak,قضايه اوغرامق
kazâzede olmak,قضازده او
kazâzede,قضازده
kazık sokmak,قازق صوقمق
kazık,قازق
kazıklamak,قازقلمق
kazımak,قازيمق
kaç def'a,قاچ دفعه
kaç kere,قاچ كره
kaç nöbet,قاچ نوبت
kaç sefer,قاچ سفر
kaç vakitte bir,قاچ وقتده بر
kaç,قاچ
kaçamak,قاچامق
kaçamakla,قچامقله
kaçan,قچان
kaçkın,قاچقين
kaçmak,قاچمق
kaçık,قاچق
kaçıklık,قاچقلق
kaçınmak,قاچنمق
kaçırmak,قاچرمق
kaçış,قاچش
kaş çatmak,قاش چاتمق
kaş çatmak,قاچ چاتمق
kaş çatması,قاش چاتمسى
kaş,قاش
kaşanmak,قشانمق
kaşr,قشر
kaşık,قاشق
kaşımak,قاشيمق
kaşınmak,قاشنمق
kebe,كبه
kebâb etmek,كباب ا
kebâb şişi,كباب شيشى
kebâd,كباد
kebîr,كبير
kebîse,كبيسه
kebûter,كبوتر
keder etmek,كدرا
keder vermek,كدرويرمك
keder,كدر
kedere boğmak,كدره بوغمق
kederli,كدرلو
kedi yavrusu,كدى ياوريسى
kedi,كدى
kediotu,كدى اوتى
kedûret,كدورت
kefen,كفن
keff-i yed etmek,كف يدا
kefin,كفن
kefâf-i nefs etmek,كفاف نفس ا
kefâf-i nefs,كفاف نفس
kefâf-ı nefs etmek,كفاف نفس ا
kefâf-ı nefs,كفاف نفس
kefâlet tahtında satılan,كفالت تهتنده صاتلان
kefâlet,كفالت
kefâret etmek,كفارت ا
kefâret,كفارت
kefçe,كفجه
kefîl göstermek,كفيل كوسترمك
kefîl istemek,كفيل استمك
kefîl olmak,كفيل او
kefîl,كفيل
kehle pire makûlesi,كهله پيره مقوله سى
kehle,كهله
kehlelerini kırmak,كهله لرينى قيرمق
kehrubâ (kehlibar),كهربا
kekeleme,پپكى سويلمك
kekik,ككك
kekikotu,ككك اوتى
keklik,ككلك
kel,كل
kelb,كلب
kelebek,كله بك
kelek,كلك
kelepir,كله پير
keler,كلر
kelime,كلمه
kelle şekeri,كله شكرى
kelle,كله
kelâm-ı kadîm,كلام قديم
kelâm,كلام
keman oku,كمان اوقى
keman teli,كمان تلى
keman çalar,كمان چالار
keman,كمان
kemancı,كمانجى
kemankeş,كمانكش
kemer sıçanı,كمر صچانى
kemer,كمر
kemerler,كمرلر
kemik,كموك
kemirmek,كمرمك
kemiyyet,كميت
kemmun (kimyon),كمون
kemter,كمتر
kemterâne,كمترانه
kemâl bulmuş,كمال
kemâl bulmuş,كمال بولمش
kemâl,كمال
kemâle varmak,كماله وارمق
kemâle varmış,كماله وارمش
kemâle yetişmek,كماله يتشمك
kemâle yetişmiş,كماله يتشمش
kemân,كمان
kemânçe,كمانچه
kenar,كنار
kenarını kıvırmak,كنارينى قيورمق
kendi aklını bilmez,كندى عقلنى بلمز
kendi hâlinde,كندى حالنده
kendi kendine zuhûr eden,كندى كندينه ظهورايدن
kendi kendine,كندى كندينه
kendi kendini öldüren,كندينى اولدرن
kendi kendini öldürmek,كندى كندينى اولدرمك
kendi kendini öldürmeklik,كندى كندينى اولدرمكلك
kendi,كندو
kendi,كندى
kendileri,كنديلرى
kendileriniz,كنديلريكز
kendiminki,كنديمككى
kendin,كندك
kendini arz etmek,كندينى عرض ا
kendini bırakmak,كندينى براقمق
kendini göstermek,كندينى كوسترمك
kendini satmak,كندينى صاتمق
kendini suya atıp boğulmak,كندينى صويه اتوب بوغلمق
kendini tutmak,كندينى طوتمق
kendini vermek,كندينى ويرمك
kendini zabt etmek,كندينى ضبط ا
kendini zorlamak,كندينى زورلمق
kendininki,كندوكككى
kendininki,كندونككى
kendiniz,كنديكز
kendir,كندر
kendisi,كنديسى
kendisine,كنديسنه
kendisini,كنديسنى
kene,كنه
kenef,كنف
kenet,كينت
kent,كند
kenâr,كنار
kepek,كپك
kepenk,كپنك
kepâze etmek,كپازه ا
kepçe,كپچه
kere,كره
kerem etmek,كرم ا
kerem,كرم
keremü'ş-şiyem,كرم الشيم
kereste,كرسته
keresteci dükkânı,كرسته جى دكانى
kerevet,كره وت
kereviz,كرويز
kerhen,كرهاً
kerre,كره
kerte,كرته
kertenkele,كرتنكلر
kertenkeler,كرتنكلر
kertik,كرتك
kervan,كروان
kerâhet,كراهت
kerâmet,كرامت
kerâren,كراراً
kerâta,كراته
kerâviyye,كراويه
kerîh görünmek,كريه كورنمك
kerîh-ül-manzar,كريه المنظر
kerîh,كريه
kerîhü'l-manzar,كريه المنظر
kerîm,كريم
kerîme,كريمه
kerîmâne,كريمانه
kerîmü'ş-şiyem,كريم الشيم
kesb etmek,كسب ا
kese akçe,كيسه اقچه
kese,كيسه
kesiliş,كسلش
kesilme,كسلمه
kesilmek,كسلمك
kesilmemiş,كسلمامش
kesilmez,كسلمز
kesilmiş bahâ,كسلمش بها
kesilmiş iş,كسلمش ايش
kesilmiş,كسلمش
kesinti,كسندى
kesir,كثير
kesir,كسر
keskin,كسكين
keskinlik,كسكينلك
kesmek,كسمك
kesmek,كشمك
kesmez,كسمز
kesret üzere gitmek,كثرت اوزره كتمك
kesret üzere,كثرت اوزره
kesret,كثرت
kestane renkli,كستانه رنكلو
kestâne,كستانه
kesâd olmak,كساداو
kesâd vermek,كسادويرمك
kesâd,كساد
kesîf,كثيف
keten bezi,كتان بزى
keten fazlası,كتان فضله سى
keten tohumu,كتان تخمى
keten,كتان
ketf,كتف
kethüda kadın (kahya kadın),كتخداقدين
kethüdâ,كتخدا
kethüdâ,كنخدا
ketm etmek,كتم ا
ketm,كتم
ketûm,كتوم
ketûmluk,كتوملك
kevkeb,كوكب
kevn,كون
keyf etmek,كيف ا
keyf yetiştirmek,كيف يتشدرمك
keyf,كيف
keyfetmek,كيف ا
keyfi olmak,كيفى او
keyfi yok,كيفى يوق
keyfince hareket etmek,كيفنجه حركت ا
keyfiyyet-i mahsûsa,كيفيت مخصوصه
keyfiyyet,كيفيت
keyfsiz,كيفسز
keyifli,كيفلو
keyifsiz olmak,كيفسز او
keyifsiz,كيفسز
keyifsizlik,كيفسزلك
keylüs,كيلوس
keymûs,كيموس
keynûnet,كينونت
kezalik,كذلك
kezzab suyu,كذاب صوبى
kezâlik,كذلك
keçe,كچه
keçelenmek,كچه لنمك
keçi,كچى
keçiboynuzu,كچى بوينوزى
keşf etmek,كشف ا
keşf-i esrâr,كشف اسرار
keşf,كشف
keşişleme,كششلمه
keştî,كشتى
keştîbân,كشتيبان
keşîş,كشيش
ki,كه
kibir,كبر
kibirli,كبرلو
kibr,كبر
kibrini kırmak,كبرينى قيرمق
kibrit,كبريت
kibâr takımı,كبار طاقمى
kibâr takımı,كبارطاقمى
kibâr,كبار
kifâyet etmez,كفايت ايتمز
kifâyet mikdârı,كفايت مقدارى
kil,كل
kile,كيله
kiler,كيلار
kilidini açmak,كيلدينى اچمق
kilim,كليم
kilise kulesi,كلسه قله سى
kilise,كليسه
kilit,كليد
kilitlemek,كليدلمك
kilitlenmek,كليد لنمك
kilâr,كيلار
kim,كيم
kimesne (kimse),كمسنه
kimesne,كمسنه
kimse,بركمسنه
kimse,كسمه
kimse,كمسنه
kimse,كمسه
kimsesiz,كمسه سز
kimseye muhtâc değil,كمسه يه محتاج دكل
kimyager,كيمياكر
kimyâ,كيميا
kin,قين
kin,كين
kinet,كنت
kinet,كينت
kinâye etmek,كنايه او
kinâye,كنايه
kir,كير
kiremid,كراميد
kiremit,كراميد
kireç,كرج
kireç,كيرج
kiriş,كرش
kiriş,كريش
kirlenmek,كيرلنمك
kirletmek,كيرلتمك
kirli,كيرلو
kirpik,كرپك
kirâ arabası,كرا عربه سى
kirâ ile tutmak,كرآيله طوتمق
kirâ ile tutmak,كرا ايله طوتمق
kirâ,كرا
kirâcı beygiri,كراجى باركيرى
kirâcı,كراجى
kirâcı,كراچى
kirâda,كراده
kirâya verilmek,كرايه ويرلمك
kirâya vermek,كرايه ويرمك
kirâz,كراز
kisvet-i pâdişâhî,كسوت پادشاهى
kisvet,كسوت
kitapsız kâfir,كتابسز كافر
kitapçı,كتابجى
kitlemek,كتلمك
kitlenmek,كتلنمك
kitleyivermek,كتليويرمك
kitâb,كتاب
kitâbe,كتابه
kitâbet,كتابت
kitâbullâh (God's book),كتاب الله
kizb,كذب
kiş etmek,كش ا
kişi,كشى
kişizâde,كشى زاده
kişnemek,كشنمك
kişniş,كشنش
koca başı,قوجه باشى
koca değil,قوجه ده كل
koca,قوجه
kocada,قوجه ده
kocakarı ilacı,قوجه قارى علاجى
kocakarı,قوجه قارى
kocaman,قوجه مان
kocaya varmak,قوجه يه وارمق
kocaya vermek,قوجه يه ويرمك
kokar,قوقار
koklamak,قوقلامق
koklayış,قوقلايش
kokmak,قوقمق
kokmuş,قوقمش
kokona,قوقونه
koku sürmek,قوقوسورمك
koku,قوقو
kokulu,قوقولو
kokusunu almak,قوقسنى المق
kokusunu almak,قوقوسنى المق
kokutmak,قوقتمق
kol gezmek,قول كزمك
kol,قول
kolan,قولان
kolanını çekmek,قولاننى چكمك
kolay devrilir,قولاى دوريلور
kolay ezilir,قولاى ازيلور
kolay eğilir,قولاى اكلور
kolay kırılır,قولاى قيريلور
kolay ufanır,قولاى اوفانور
kolay,قولاى
kolaylık,قولايلق
kolaylıklı,قولايلقلو
kolayını bulmak,قولاينى بولمق
kollarını bağlamak,قوللرينى باغلامق
kolluk,قوللق
koltuk değneği,قولتق دينكى
koltuk,قولتق
koltuklu sandalye,قولتقلى صنداليه
koltuklu,قولتقلو
koltuklu,قولتقلى
koltukçu,قولتقجى
kolunu kanadını kırmak,قولنى قنادينى قيرمق
kolunu sakat etmek,قولنى سقط ا
komak,قومق
komalastik,قومالاستق
komposto,قومپوسته
komşu,قوكشى
konak etmek,قوناق ا
konak,قوناق
konmak,قونمق
konsolos,قونسلوس
konsulte etmek,قونسولتوا
konsulte,قونسولتو
kontra babafingo,قونطره بابا فنغو
kontra macâna,قونطره مجانه
kontra skot,قونطره اسقوت
kontrat,قونطوراطو
konup uyumak,قونوب اويومق
konuşmak,قوكشمق
konuşturmak,قوكشدرمق
konşu,قوكشى
konşuluk,قوكشيلق
koparmak,قوپارمق
kopmak,قوپمق
kopmaz,قوپمز
kopuş,قوپش
kopça,قوپچه
kor ateş,قوراتش
korkak,قورقاق
korkaklık,قورقاقلق
korkma,قورقمق
korkmak,قورقمق
korkmayıp gitmek,قورقميوب كتمك
korkmaz,قورقمز
korku verecek lakırdı,قورقوويره جك لقردى
korku vermek,قورقوويرمك
korku,قورقو
korkulacak bir hâl,قورقله جق برحال
korkulacak,قورقله جق
korkulu gözükmek,قورقولوكوزكمك
korkulu,قورقولو
korkuluk,قورقولق
korkulur,قورقلور
korkunç,قورقونج
korkunçlu,قورقنجلو
korkunçlu,قورقونجلو
korkusu olan,قورقوسى اولان
korkusu olmak,قورقوسى او
korkusundan,قورقوسندن
korkusuz,قورقوسز
korkutmak,قورقتمق
korkutmak,قورقوتمق
korkuvermek,قورقوويرمك
korseta,قورسته
koru,قورو
koruk suyu,قوروق صويى
koruk,قوروق
koruluk,قورولق
korumak,قورومق
korumak,قوريمق
korvet,قوروت
kotra,قوتره
kova,قوغه
kovalamak,قوغالمق
kovan,قوان
kovmak,قوغمق
koy,قوى
koymak,قمق
koymak,قومق
koymamak,قومامق
koyn sâati,قوين ساعتى
koyn,قوين
koyu duman,قويودومان
koyu,قويو
koyu,قويى
koyulatmak,قويولتمق
koyulaşmak,قويولشمق
koyun eti,قويون اتى
koyun,قويون
koza,قوزه
kozalak,قوزه لاق
koç,قوچ
koçaç,قوچاچ
koğmak,قوغمق
koğuş,قوغوش
koşmak,قوشمق
koşu etmek,قوشى ا
koşu,قوشى
koşum kayışı,قوشم قايشى
koşum,قوشم
koşum,قوشوم
koşuş,قوشش
koşuşmak,قوششمق
kral,قرال
krala mahsûs,قراله مخصوص
kraliçe,قراليچه
krallık,قراللق
kralâne,قرالانه
kubbe,قبه
kubbevârî,قبه وارى
kubh,قبح
kubur,قبور
kubus,ابوس
